,t_ms,type,id,x,y,x_est,y_est,vx_est,vy_est,yaw_est,vel_est,scenario_id
68,4.5,p,p7,17.159000000000002,4.0512,17.1604,4.0508,0.0921,1.3371,,,9
69,5.0,p,p7,17.1928,4.623,17.1931,4.625,0.0724,1.1978,,,9
70,5.5,p,p7,17.2104,4.6842,17.2108,4.6955,0.045,0.4176,,,9
71,6.0,p,p7,17.0694,4.8858,17.0728,4.8862,-0.1919,0.3909,,,9
72,6.5,p,p7,16.907,5.3843,16.9085,5.377999999999999,-0.2929,0.8284,,,9
73,7.0,p,p7,16.8927,5.9875,16.89,5.9834,-0.10400000000000001,1.1107,,,9
74,7.5,p,p7,16.9191,6.6098,16.9174,6.6084,0.0133,1.2135,,,9
75,8.0,p,p7,17.0243,7.2703,17.0222,7.2692,0.1581,1.2934,,,9
76,8.5,p,p7,17.0828,7.8916,17.0832,7.8921,0.1315,1.2583,,,9
77,3.5,p,p8,19.3508,2.2549,19.3508,2.2549,0.0365,1.2664,,,9
78,4.0,p,p8,19.369,2.8881,19.369,2.8881,0.0365,1.2664,,,9
79,4.5,p,p8,19.4254,3.5074,19.4245,3.5078,0.0903,1.2467,,,9
80,5.0,p,p8,19.4795,4.0404,19.4792,4.0423,0.1045,1.1156,,,9
81,5.5,p,p8,19.4746,4.4864,19.4758,4.4887,0.0222,0.9512,,,9
82,6.0,p,p8,19.5488,4.8035,19.5475,4.8069,0.1117,0.7187,,,9
83,6.5,p,p8,19.5382,5.0711,19.5395,5.0731,0.0175,0.5812,,,9
84,7.0,p,p8,19.4778,5.5092,19.4793,5.5061,-0.0843,0.7915,,,9
85,7.5,p,p8,19.4459,6.0734,19.4457,6.0699,-0.0717,1.0395,,,9
86,8.0,p,p8,19.3806,6.7594,19.3812,6.7559,-0.114,1.285,,,9
87,8.5,p,p8,19.4101,7.4871,19.4083,7.4853,0.0101,1.4133,,,9
88,3.5,t,t1,6.518,6.0123,6.518,6.0123,,,0.0677,3.2737,9
89,4.0,t,t1,8.1511,6.1229,8.1511,6.1229,,,0.0677,3.2737,9
90,4.5,t,t1,9.9269,6.3081,9.9255,6.3075,,,0.0791,3.2917,9
91,5.0,t,t1,11.6965,6.5943,11.6953,6.5934,,,0.1146,3.3228,9
92,5.5,t,t1,13.4429,6.9902,13.442,6.9891,,,0.1662,3.3579,9
93,6.0,t,t1,15.1855,7.3156,15.1847,7.3153,,,0.1753,3.3904,9
94,6.5,t,t1,16.8811,7.4894,16.8809,7.4901,,,0.1414,3.3925,9
95,7.0,t,t1,18.5486,7.5314,18.5488,7.5325,,,0.0886,3.3767,9
96,7.5,t,t1,20.2971,7.5461,20.2966,7.5468,,,0.0502,3.3992,9
97,8.0,t,t1,22.1109,7.5942,22.11,7.5944,,,0.0383,3.4478,9
98,8.5,t,t1,23.9512,7.5757,23.9503,7.5761,,,0.013999999999999999,3.4972,9
0,4.0,p,p1,16.9175,14.6333,16.9175,14.6333,0.0916,-0.9514,,,10
1,4.5,p,p1,16.9633,14.1576,16.9633,14.1576,0.0916,-0.9514,,,10
2,5.0,p,p1,17.0048,13.6844,17.0049,13.6843,0.0855,-0.948,,,10
3,5.5,p,p1,17.0734,13.0388,17.0729,13.0423,0.1227,-1.1959,,,10
4,6.0,p,p1,17.0458,12.4408,17.0477,12.4408,-0.005,-1.2012,,,10
5,6.5,p,p1,17.0131,11.8996,17.0137,11.8984,-0.0514,-1.1153,,,10
6,7.0,p,p1,16.9667,11.3339,16.9671,11.334000000000001,-0.0823,-1.1252,,,10
7,7.5,p,p1,16.8646,10.6958,16.8659,10.6974,-0.1711,-1.2345,,,10
8,8.0,p,p1,16.8341,10.0121,16.8329,10.0135,-0.0934,-1.3329,,,10
9,8.5,p,p1,16.7153,9.2889,16.7168,9.2901,-0.1959,-1.4169999999999998,,,10
10,9.0,p,p1,16.7943,8.6054,16.7907,8.6049,0.0578,-1.3825,,,10
11,9.5,p,p1,16.7882,7.8941,16.7888,7.8945,0.0125,-1.4108,,,10
12,10.0,p,p1,16.9219,7.2274,16.9192,7.2266,0.1958,-1.3555,,,10
13,10.5,p,p1,16.9376,6.5627,16.9392,6.5624,0.0808,-1.3355,,,10
14,4.0,p,p2,19.4643,10.3199,19.4643,10.3199,0.11900000000000001,-1.2283,,,10
15,4.5,p,p2,19.5238,9.7058,19.5238,9.7058,0.11900000000000001,-1.2283,,,10
16,5.0,p,p2,19.5142,9.0633,19.5158,9.0639,0.0214,-1.2684,,,10
17,5.5,p,p2,19.6131,8.3882,19.6113,8.389,0.1466,-1.3285,,,10
18,6.0,p,p2,19.604,7.7285,19.6057,7.7285,0.0301,-1.3231,,,10
19,6.5,p,p2,19.6668,7.0802,19.6658,7.0799,0.0966,-1.3039,,,10
20,7.0,p,p2,19.6335,6.4523,19.6352,6.4518,-0.0199,-1.2687,,,10
21,7.5,p,p2,19.6641,5.8222,19.6633,5.8221,0.0362,-1.2619,,,10
22,8.0,p,p2,19.6394,5.1723,19.6403,5.1727,-0.0244,-1.2891,,,10
23,8.5,p,p2,19.6903,4.5852,19.689,4.584,0.0655,-1.2066,,,10
24,9.0,p,p2,19.7366,4.0091,19.7363,4.0085,0.087,-1.1656,,,10
25,9.5,p,p2,19.7619,3.384,19.7623,3.3848,0.0611,-1.226,,,10
26,10.0,p,p2,19.8153,2.7453,19.8149,2.7458,0.0936,-1.2644,,,10
27,10.5,p,p2,19.8087,2.0931,19.8098,2.0936,0.017,-1.294,,,10
28,4.0,p,p3,16.7419,11.4435,16.7419,11.4435,-0.1672,-1.0619,,,10
29,4.5,p,p3,16.6583,10.9125,16.6583,10.9125,-0.1672,-1.0619,,,10
30,5.0,p,p3,16.5631,10.4345,16.5634,10.4332,-0.1836,-0.9872,,,10
31,5.5,p,p3,16.476,9.9476,16.4759,9.9474,-0.1772,-0.9758,,,10
32,6.0,p,p3,16.4547,9.4949,16.4533,9.4941,-0.0797,-0.9246,,,10
33,6.5,p,p3,16.3598,9.0204,16.3609,9.0207,-0.1573,-0.9411,,,10
34,7.0,p,p3,16.3468,8.5164,16.3455,8.5171,-0.064,-0.9898,,,10
35,7.5,p,p3,16.2504,8.0053,16.2517,8.0057,-0.1552,-1.0142,,,10
36,8.0,p,p3,16.2278,7.4936,16.2266,7.4937,-0.0777,-1.0214,,,10
37,8.5,p,p3,16.2231,6.9818,16.2224,6.9819,-0.0266,-1.0231,,,10
38,9.0,p,p3,16.1911,6.4311,16.1915,6.432,-0.0526,-1.0797,,,10
39,9.5,p,p3,16.2749,5.944,16.2726,5.9429,0.1061,-1.0047,,,10
40,10.0,p,p3,16.2905,5.4013,16.2912,5.4021,0.0552,-1.0615,,,10
41,10.5,p,p3,16.4392,4.8855,16.4367,4.8852,0.2293,-1.0411,,,10
42,4.0,p,p4,19.2361,12.4437,19.2361,12.4437,-0.0518,-1.2531,,,10
43,4.5,p,p4,19.2102,11.8171,19.2102,11.8171,-0.0518,-1.2531,,,10
44,5.0,p,p4,19.2406,11.2087,19.2393,11.2082,0.0277,-1.2276,,,10
45,5.5,p,p4,19.1484,10.5935,19.1506,10.5935,-0.1237,-1.229,,,10
46,6.0,p,p4,19.1671,10.0757,19.1654,10.0737,-0.0104,-1.0893,,,10
47,6.5,p,p4,19.1822,9.5462,19.1818,9.5458,0.0214,-1.0644,,,10
48,7.0,p,p4,19.1621,9.0057,19.1628,9.0058,-0.0224,-1.0759,,,10
49,7.5,p,p4,19.1713,8.3617,19.1709,8.363999999999999,0.0061,-1.2294,,,10
50,8.0,p,p4,19.1524,7.7097,19.1528,7.7105,-0.0251,-1.2866,,,10
51,8.5,p,p4,19.1959,7.0447,19.1947,7.0452,0.0553,-1.3191,,,10
52,9.0,p,p4,19.2029,6.3694,19.2033,6.3697,0.0271,-1.3426,,,10
53,9.5,p,p4,19.2628,5.7517,19.2618,5.7505,0.0935,-1.2657,,,10
54,10.0,p,p4,19.2932,5.0917,19.2935,5.0923,0.0713,-1.3032,,,10
55,10.5,p,p4,19.3494,4.4075,19.3489,4.4082,0.1005,-1.3512,,,10
56,4.0,p,p5,18.3935,10.9698,18.3935,10.9698,-0.1345,-1.1008,,,10
57,4.5,p,p5,18.3262,10.4194,18.3262,10.4194,-0.1345,-1.1008,,,10
58,5.0,p,p5,18.3799,9.8574,18.3771,9.8576,0.0363,-1.1172,,,10
59,5.5,p,p5,18.3496,9.2456,18.3506,9.2467,-0.0297,-1.1945,,,10
60,6.0,p,p5,18.4712,8.7628,18.4684,8.7605,0.1662,-1.0306,,,10
61,6.5,p,p5,18.4885,8.2779,18.4898,8.2772,0.0751,-0.9833,,,10
62,7.0,p,p5,18.44,7.6487,18.4418,7.6516,-0.0512,-1.1811,,,10
63,7.5,p,p5,18.5538,6.9994,18.5509,7.0007,0.1477,-1.2702,,,10
64,8.0,p,p5,18.5239,6.3463,18.526,6.3467,0.0019,-1.2981,,,10
65,8.5,p,p5,18.6617,5.7943,18.6589,5.7922,0.1966,-1.1585,,,10
66,9.0,p,p5,18.7147,5.2126,18.7155,5.2126,0.1352,-1.159,,,10
67,9.5,p,p5,18.7679,4.6563,18.7682,4.6559,0.1132,-1.1255,,,10
68,10.0,p,p5,18.8941,4.1019,18.8926,4.1017,0.2133,-1.1128,,,10
69,10.5,p,p5,18.8971,3.5302,18.8993,3.5305,0.0657,-1.1347,,,10
70,4.0,p,p6,20.9814,11.7352,20.9814,11.7352,0.1223,-0.9952,,,10
71,4.5,p,p6,21.0425,11.2376,21.0425,11.2376,0.1223,-0.9952,,,10
72,5.0,p,p6,21.0633,10.8099,21.0642,10.8083,0.0653,-0.8965,,,10
73,5.5,p,p6,21.0012,10.4522,21.0032,10.4502,-0.0729,-0.7634,,,10
74,6.0,p,p6,21.0463,10.2384,21.0447,10.2349,0.0421,-0.5178,,,10
75,6.5,p,p6,21.061,9.9622,21.0611,9.9625,0.0353,-0.5377,,,10
76,7.0,p,p6,21.0372,9.39,21.0381,9.3964,-0.0247,-0.9766,,,10
77,7.5,p,p6,21.0584,8.6965,21.0577,8.7009,0.0224,-1.2825,,,10
78,8.0,p,p6,21.116,7.9488,21.115,7.9511,0.0905,-1.4427,,,10
79,8.5,p,p6,21.2102,7.1925,21.2091,7.1933,0.1627,-1.4966,,,10
80,9.0,p,p6,21.3015,6.5123,21.3013,6.5109,0.1786,-1.3992,,,10
81,9.5,p,p6,21.4381,5.8295,21.4371,5.8291,0.2473,-1.3729,,,10
82,10.0,p,p6,21.5094,5.1475,21.5105,5.1474,0.1731,-1.3659,,,10
83,10.5,p,p6,21.6307,4.5115,21.63,4.5105,0.2218,-1.2979,,,10
84,4.0,p,p7,18.0299,12.4653,18.0299,12.4653,0.1421,-1.2164,,,10
85,4.5,p,p7,18.1009,11.8571,18.1009,11.8571,0.1421,-1.2164,,,10
86,5.0,p,p7,18.1438,11.209000000000001,18.1444,11.2099,0.1023,-1.2728,,,10
87,5.5,p,p7,18.0735,10.9038,18.0761,10.8969,-0.0742,-0.7954,,,10
88,6.0,p,p7,17.9031,10.8236,17.9059,10.8169,-0.2706,-0.3263,,,10
89,6.5,p,p7,17.8913,10.6973,17.8888,10.6964,-0.0962,-0.2633,,,10
90,7.0,p,p7,18.0734,10.3239,18.0685,10.329,0.2402,-0.6114,,,10
91,7.5,p,p7,18.0458,9.7592,18.0488,9.7647,0.0338,-0.9932,,,10
92,8.0,p,p7,18.0697,9.1077,18.0696,9.111,0.0396,-1.2251,,,10
93,8.5,p,p7,17.9441,8.4803,17.9471,8.4807,-0.1705,-1.2514,,,10
94,9.0,p,p7,17.9552,7.7777,17.9532,7.7793,-0.0356,-1.3631,,,10
95,9.5,p,p7,17.8688,7.1172,17.8702,7.1168,-0.132,-1.335,,,10
96,10.0,p,p7,17.9002,6.3993,17.8982,6.4004,0.0068,-1.4072,,,10
97,10.5,p,p7,17.8275,5.7324,17.8291,5.7317,-0.1002,-1.3556,,,10
98,4.0,p,p8,18.4042,14.7047,18.4042,14.7047,-0.0438,-0.9983,,,10
99,4.5,p,p8,18.3823,14.2055,18.3823,14.2055,-0.0438,-0.9983,,,10
100,5.0,p,p8,18.4484,13.6511,18.4464,13.6524,0.0805,-1.0764,,,10
101,5.5,p,p8,18.3887,13.0436,18.3907,13.0451,-0.0611,-1.1784,,,10
102,6.0,p,p8,18.3873,12.4071,18.3868,12.4082,-0.0218,-1.2489,,,10
103,6.5,p,p8,18.3966,11.8192,18.3961,11.8185,0.0081,-1.1976,,,10
104,7.0,p,p8,18.4709,11.1596,18.4694,11.1608,0.1103,-1.2844,,,10
105,7.5,p,p8,18.6376,10.5014,18.6352,10.5018,0.2737,-1.3093,,,10
106,8.0,p,p8,18.7521,9.7749,18.7525,9.7764,0.2448,-1.4137,,,10
107,8.5,p,p8,18.9491,9.009,18.9475,9.0103,0.35200000000000004,-1.5013,,,10
108,9.0,p,p8,19.0805,8.2324,19.0814,8.232999999999999,0.2898,-1.5406,,,10
109,9.5,p,p8,19.303,7.462999999999999,19.3014,7.462999999999999,0.4007,-1.5402,,,10
110,10.0,p,p8,19.4461,6.6666,19.4473,6.6672,0.3202,-1.5782,,,10
111,10.5,p,p8,19.6417,5.8964,19.6409,5.8961,0.3698,-1.5516,,,10
112,4.0,t,t1,28.6929,8.347000000000001,28.6929,8.347000000000001,,,-3.1054,1.7717,10
113,4.5,t,t1,27.8076,8.315,27.8076,8.315,,,-3.1054,1.7717,10
114,5.0,t,t1,26.9845,8.2926,26.9839,8.2925,,,-3.1063,1.764,10
115,5.5,t,t1,26.2496,8.2632,26.2483,8.2631,,,-3.1056,1.7318,10
116,6.0,t,t1,25.6096,8.2442,25.6077,8.2441,,,-3.1066,1.6655,10
117,6.5,t,t1,25.0533,8.2343,25.051,8.2342,,,-3.1093,1.5698,10
118,7.0,t,t1,24.6132,8.202,24.6105,8.2021,,,-3.1041,1.4388,10
119,7.5,t,t1,24.2581,8.1899,24.2553,8.1898,,,-3.1044,1.2919,10
120,8.0,t,t1,24.0232,8.1724,24.0199,8.1723,,,-3.102,1.1205,10
121,8.5,t,t1,23.8803,8.1696,23.877,8.1694,,,-3.1027,0.9424,10
122,9.0,t,t1,23.8414,8.1629,23.838,8.1628,,,-3.1014,0.7558,10
123,9.5,t,t1,23.8529,8.1539,23.8499,8.1538,,,-3.0991,0.5862,10
124,10.0,t,t1,23.8548,8.1516,23.8525,8.1515,,,-3.0986,0.4569,10
125,10.5,t,t1,23.8549,8.1537,23.8531,8.1536,,,-3.0989999999999998,0.3564,10
0,3.0,p,p1,17.0263,4.8515,17.0263,4.8515,0.027999999999999997,1.2611,,,11
1,3.5,p,p1,17.0402,5.482,17.0402,5.482,0.027999999999999997,1.2611,,,11
2,4.0,p,p1,17.144000000000002,6.0824,17.1419,6.0831,0.1548,1.2185,,,11
3,4.5,p,p1,17.1296,6.7104,17.1315,6.71,0.0251,1.2445,,,11
4,5.0,p,p1,17.1617,7.267,17.1613,7.2683,0.0506,1.1501,,,11
5,5.5,p,p1,17.0927,7.8248,17.0947,7.8252,-0.0852,1.1233,,,11
6,6.0,p,p1,17.1347,8.4369,17.1329,8.4358,0.0342,1.1956,,,11
7,6.5,p,p1,17.0543,9.0344,17.0563,9.0344,-0.1042,1.1968,,,11
8,7.0,p,p1,17.042,9.6208,17.0412,9.6211,-0.0496,1.1795,,,11
9,7.5,p,p1,16.9504,10.1767,16.9518,10.1774,-0.145,1.1301,,,11
10,8.0,p,p1,16.8328,10.7749,16.8338,10.7742,-0.2122,1.177,,,11
11,8.5,p,p1,16.8003,11.3947,16.7988,11.3941,-0.1072,1.2233,,,11
12,9.0,p,p1,16.6531,12.0332,16.6551,12.0326,-0.2403,1.263,,,11
13,9.5,p,p1,16.675,12.724,16.6721,12.7227,-0.0378,1.3495,,,11
14,10.0,p,p1,16.5787,13.4202,16.5803,13.4197,-0.1455,1.3824,,,11
15,10.5,p,p1,16.6765,14.0361,16.673,14.0377,0.0988,1.2743,,,11
16,11.0,p,p1,16.6931,14.6384,16.6937,14.6392,0.0565,1.2216,,,11
17,11.5,p,p1,16.7199,15.2615,16.7199,15.2613,0.0535,1.2383,,,11
18,3.0,p,p2,19.2794,4.5957,19.2794,4.5957,-0.2285,1.1077,,,11
19,3.5,p,p2,19.1651,5.1495,19.1651,5.1495,-0.2285,1.1077,,,11
20,4.0,p,p2,19.1906,5.7517,19.1874,5.7506,-0.0311,1.176,,,11
21,4.5,p,p2,19.1576,6.348,19.1579,6.3478,-0.0516,1.1896,,,11
22,5.0,p,p2,19.2243,6.9395,19.2224,6.9396,0.0816,1.1852,,,11
23,5.5,p,p2,19.2815,7.541,19.2811,7.5408,0.1081,1.1979,,,11
24,6.0,p,p2,19.3687,8.1266,19.368,8.1269,0.1565,1.1789,,,11
25,6.5,p,p2,19.4308,8.7129,19.4311,8.713,0.1342,1.1739,,,11
26,7.0,p,p2,19.3767,9.3273,19.3793,9.3267,-0.0414,1.2135,,,11
27,7.5,p,p2,19.3657,9.9294,19.3655,9.9295,-0.0311,1.2076,,,11
28,8.0,p,p2,19.3198,10.501,19.3204,10.5017,-0.0748,1.161,,,11
29,8.5,p,p2,19.3581,11.1133,19.3566,11.1127,0.0338,1.206,,,11
30,9.0,p,p2,19.2853,11.7036,19.2872,11.7039,-0.0936,1.1885,,,11
31,9.5,p,p2,19.2607,12.3141,19.2602,12.3138,-0.0643,1.2116,,,11
32,10.0,p,p2,19.1288,12.8914,19.1308,12.892000000000001,-0.2079,1.1709,,,11
33,10.5,p,p2,19.1068,13.5073,19.1051,13.5066,-0.0924,1.214,,,11
34,11.0,p,p2,19.0358,14.1257,19.0363,14.1255,-0.1258,1.2314,,,11
35,11.5,p,p2,19.0381,14.7173,19.0368,14.7178,-0.0322,1.1968,,,11
36,3.0,p,p3,16.1102,4.7553,16.1102,4.7553,0.0262,1.2734,,,11
37,3.5,p,p3,16.1233,5.392,16.1233,5.392,0.0262,1.2734,,,11
38,4.0,p,p3,16.0327,6.0469,16.0351,6.0465,-0.1203,1.2991,,,11
39,4.5,p,p3,16.0931,6.7064,16.0907,6.7062,0.0505,1.3141,,,11
40,5.0,p,p3,16.0034,7.3291,16.0057,7.3298,-0.1122,1.2648,,,11
41,5.5,p,p3,16.0288,7.9276,16.0272,7.9283,0.0023,1.2147,,,11
42,6.0,p,p3,15.8851,8.5273,15.8881,8.5275,-0.2047,1.2026,,,11
43,6.5,p,p3,15.7903,9.0918,15.7902,9.0926,-0.1982,1.1491,,,11
44,7.0,p,p3,15.6481,9.693,15.649000000000001,9.6924,-0.2603,1.1865,,,11
45,7.5,p,p3,15.4997,10.2709,15.5001,10.2712,-0.28800000000000003,1.1651,,,11
46,8.0,p,p3,15.456,10.8494,15.4539,10.8495,-0.1436,1.1587,,,11
47,8.5,p,p3,15.3437,11.3987,15.3445,11.3993,-0.19899999999999998,1.1152,,,11
48,9.0,p,p3,15.3471,11.9804,15.345,11.9799,-0.0515,1.1491,,,11
49,9.5,p,p3,15.2648,12.5594,15.2659,12.5593,-0.1302,1.1563,,,11
50,10.0,p,p3,15.2523,13.1125,15.2512,13.113,-0.0558,1.1202,,,11
51,10.5,p,p3,15.1709,13.6966,15.172,13.6961,-0.1315,1.1541,,,11
52,11.0,p,p3,15.1536,14.2779,15.1526,14.2778,-0.0631,1.1611,,,11
53,11.5,p,p3,15.059000000000001,14.8581,15.0603,14.8581,-0.1527,1.1607,,,11
54,3.0,p,p4,17.8864,1.3502,17.8864,1.3502,-0.048,1.2274,,,11
55,3.5,p,p4,17.8624,1.9639,17.8624,1.9639,-0.048,1.2274,,,11
56,4.0,p,p4,17.8504,2.6109,17.8501,2.6101,-0.0311,1.2744,,,11
57,4.5,p,p4,17.7666,3.2328,17.7681,3.2331,-0.1292,1.2534,,,11
58,5.0,p,p4,17.7873,3.8322,17.7856,3.8328,-0.008,1.2136,,,11
59,5.5,p,p4,17.7914,4.4297,17.7912,4.4299,0.0062,1.1994,,,11
60,6.0,p,p4,17.8382,5.0494,17.8373,5.0489999999999995,0.0697,1.228,,,11
61,6.5,p,p4,17.789,5.6537,17.7907,5.6539,-0.0505,1.2146,,,11
62,7.0,p,p4,17.7831,6.3408,17.7827,6.3392,-0.0251,1.3296,,,11
63,7.5,p,p4,17.6611,7.0123,17.6634,7.0121,-0.1827,1.3417,,,11
64,8.0,p,p4,17.5537,7.6383,17.5541,7.6392,-0.2092,1.2771,,,11
65,8.5,p,p4,17.474,8.2626,17.4735,8.2629,-0.1738,1.2552,,,11
66,9.0,p,p4,17.3791,8.9331,17.3793,8.9322,-0.1846,1.3167,,,11
67,9.5,p,p4,17.3871,9.6262,17.3851,9.6254,-0.0398,1.3682,,,11
68,10.0,p,p4,17.2774,10.3133,17.2793,10.3132,-0.1666,1.3737,,,11
69,10.5,p,p4,17.2907,10.9838,17.2888,10.9841,-0.0296,1.3501,,,11
70,11.0,p,p4,17.2201,11.6481,17.2212,11.6484,-0.1075,1.3342,,,11
71,11.5,p,p4,17.2248,12.2725,17.2236,12.2734,-0.0246,1.2721,,,11
72,3.0,p,p5,18.3148,4.3401,18.3148,4.3401,-0.1656,1.0347,,,11
73,3.5,p,p5,18.232,4.8575,18.232,4.8575,-0.1656,1.0347,,,11
74,4.0,p,p5,18.2721,5.456,18.2692,5.4541,0.0079,1.1494,,,11
75,4.5,p,p5,18.2633,6.065,18.2635,6.0643,-0.0063,1.2017,,,11
76,5.0,p,p5,18.2492,6.6779,18.2494,6.6777,-0.0225,1.2202,,,11
77,5.5,p,p5,18.2765,7.2359,18.2757,7.237,0.0329,1.1453,,,11
78,6.0,p,p5,18.1749,7.7852,18.1774,7.7857,-0.1366,1.1099,,,11
79,6.5,p,p5,18.2399,8.3575,18.2372,8.3572,0.0526,1.1343,,,11
80,7.0,p,p5,18.16,8.9299,18.1621,8.9298,-0.09699999999999999,1.1424,,,11
81,7.5,p,p5,18.1514,9.4705,18.1507,9.4712,-0.0423,1.0984,,,11
82,8.0,p,p5,18.1455,10.0306,18.1451,10.0304,-0.0193,1.1132,,,11
83,8.5,p,p5,18.0488,10.6172,18.0506,10.6166,-0.1445,1.1569,,,11
84,9.0,p,p5,18.0421,11.1984,18.0407,11.1983,-0.0524,1.1617,,,11
85,9.5,p,p5,17.8995,11.7629,17.9019,11.7633,-0.2187,1.1382,,,11
86,10.0,p,p5,17.8945,12.3549,17.8924,12.3544,-0.0714,1.1707,,,11
87,10.5,p,p5,17.8097,12.8972,17.8107,12.898,-0.1392,1.1092,,,11
88,11.0,p,p5,17.7421,13.4422,17.7421,13.4425,-0.1377,1.0941,,,11
89,11.5,p,p5,17.7308,13.9649,17.7296,13.9654,-0.0546,1.0585,,,11
90,3.0,p,p6,20.2101,3.2541,20.2101,3.2541,-0.1078,1.0705,,,11
91,3.5,p,p6,20.1562,3.7893,20.1562,3.7893,-0.1078,1.0705,,,11
92,4.0,p,p6,20.0669,4.3361,20.0677,4.3358,-0.1578,1.0868,,,11
93,4.5,p,p6,19.9692,4.9279,19.9696,4.9268,-0.1862,1.1571,,,11
94,5.0,p,p6,19.893,5.5137,19.8926,5.5135,-0.1624,1.1691,,,11
95,5.5,p,p6,19.8575,6.1179,19.8565,6.1175,-0.0958,1.1978,,,11
96,6.0,p,p6,19.8209,6.7049,19.8206,6.7051,-0.0781,1.1812,,,11
97,6.5,p,p6,19.84,7.2972,19.8388,7.2971,0.0064,1.1833,,,11
98,7.0,p,p6,19.8412,7.8935,19.8412,7.8934,0.0052,1.1901,,,11
99,7.5,p,p6,19.862000000000002,8.4803,19.8617,8.4804,0.0316,1.1782,,,11
100,8.0,p,p6,19.8436,9.0883,19.8443,9.0879,-0.0173,1.2053,,,11
101,8.5,p,p6,19.8357,9.7139,19.8357,9.7134,-0.0173,1.2391,,,11
102,9.0,p,p6,19.7881,10.3239,19.7889,10.3241,-0.0736,1.226,,,11
103,9.5,p,p6,19.7534,10.9684,19.7533,10.9677,-0.0718,1.2712,,,11
104,10.0,p,p6,19.7091,11.5723,19.7093,11.573,-0.0838,1.2264,,,11
105,10.5,p,p6,19.7288,12.2185,19.7275,12.2179,0.0049,1.2732,,,11
106,11.0,p,p6,19.7018,12.8196,19.7024,12.8204,-0.0358,1.2228,,,11
107,11.5,p,p6,19.7386,13.4201,19.7375,13.4204,0.0424,1.206,,,11
108,3.0,p,p7,17.4509,3.0108,17.4509,3.0108,0.109,1.2848,,,11
109,3.5,p,p7,17.5054,3.6532,17.5054,3.6532,0.109,1.2848,,,11
110,4.0,p,p7,17.4268,4.2802,17.4299,4.2805,-0.079,1.263,,,11
111,4.5,p,p7,17.4064,4.7058,17.4061,4.7102,-0.0558,0.965,,,11
112,5.0,p,p7,17.3896,5.1585,17.3894,5.1592,-0.0393,0.9156,,,11
113,5.5,p,p7,17.5547,5.9267,17.5508,5.9202,0.228,1.3633,,,11
114,6.0,p,p7,17.5887,6.6898,17.5903,6.688,0.11800000000000001,1.4904,,,11
115,6.5,p,p7,17.5102,7.348,17.5131,7.3497,-0.0831,1.3672,,,11
116,7.0,p,p7,17.404,7.9658,17.4054,7.9673,-0.1807,1.2696,,,11
117,7.5,p,p7,17.2158,8.4884,17.2179,8.4908,-0.3242,1.1053,,,11
118,8.0,p,p7,17.0781,9.043,17.0776,9.043,-0.292,1.1047,,,11
119,8.5,p,p7,16.8297,9.5884,16.8318,9.5885,-0.4394,1.0946,,,11
120,9.0,p,p7,16.6712,10.163,16.67,10.1624,-0.354,1.1339,,,11
121,9.5,p,p7,16.4629,10.7165,16.4635,10.7168,-0.3975,1.1153,,,11
122,10.0,p,p7,16.4101,11.3186,16.4071,11.3177,-0.1874,1.1792,,,11
123,10.5,p,p7,16.3096,11.9295,16.3097,11.9291,-0.1928,1.2113,,,11
124,11.0,p,p7,16.2722,12.5506,16.271,12.5502,-0.1077,1.2342,,,11
125,11.5,p,p7,16.1626,13.1857,16.1637,13.1853,-0.1865,1.2607,,,11
126,3.0,p,p8,19.3352,1.8222,19.3352,1.8222,-0.0831,1.3045,,,11
127,3.5,p,p8,19.2937,2.4744,19.2937,2.4744,-0.0831,1.3045,,,11
128,4.0,p,p8,19.1426,3.0669999999999997,19.1452,3.0683,-0.2377,1.2201,,,11
129,4.5,p,p8,19.0521,3.6463,19.0516,3.647,-0.2004,1.1738,,,11
130,5.0,p,p8,18.9197,4.2402,18.9204,4.2401,-0.2462,1.183,,,11
131,5.5,p,p8,18.8886,4.8228,18.8867,4.823,-0.1142,1.1703,,,11
132,6.0,p,p8,18.8632,5.3458,18.8625,5.3471,-0.0656,1.0801,,,11
133,6.5,p,p8,18.8394,5.8921,18.8392,5.892,-0.0516,1.0873,,,11
134,7.0,p,p8,18.8709,6.4696,18.8697,6.4689,0.0316,1.1364,,,11
135,7.5,p,p8,18.8835,7.0932,18.8835,7.0920000000000005,0.0286,1.2174,,,11
136,8.0,p,p8,18.9364,7.7185,18.9356,7.7182,0.0844,1.2432,,,11
137,8.5,p,p8,18.8662,8.3404,18.8686,8.3404,-0.0769,1.2442,,,11
138,9.0,p,p8,18.8195,8.9259,18.8197,8.9267,-0.0923,1.1913,,,11
139,9.5,p,p8,18.7528,9.5263,18.7532,9.5262,-0.1223,1.197,,,11
140,10.0,p,p8,18.703,10.1204,18.7028,10.1205,-0.1064,1.1908,,,11
141,10.5,p,p8,18.6911,10.7273,18.6903,10.7271,-0.0464,1.2073,,,11
142,11.0,p,p8,18.6053,11.3312,18.6066,11.3312,-0.1357,1.208,,,11
143,11.5,p,p8,18.5739,11.946,18.5732,11.9457,-0.0848,1.2236,,,11
144,3.0,t,t1,4.8688,5.8143,4.8688,5.8143,,,0.0225,2.5786,11
145,3.5,t,t1,6.1578,5.8433,6.1578,5.8433,,,0.0225,2.5786,11
